,tradeDate,Name,Commercial_NetPosition,CommercialLongPosition,CommercialShortPosition,ManagedMoney_NetPosition,ManagedMoney_LongPosition,ManagedMoney_ShortPosition
2498,2019-11-22,CL,,,,,,
2499,2019-11-25,CL,,,,,,
2500,2019-11-26,CL,17325.0,772486.0,755161.0,660216.0,766948.0,106732.0
2501,2019-11-27,CL,,,,,,
2502,2019-11-29,CL,,,,,,
2503,2019-12-02,CL,,,,,,
2504,2019-12-03,CL,17933.0,757174.0,739241.0,630623.0,739693.0,109070.0
2505,2019-12-04,CL,,,,,,
2506,2019-12-05,CL,,,,,,
2507,2019-12-06,CL,,,,,,
2508,2019-12-09,CL,,,,,,
2509,2019-12-10,CL,10417.0,779233.0,768816.0,697475.0,799473.0,101998.0
2510,2019-12-11,CL,,,,,,
2511,2019-12-12,CL,,,,,,
2512,2019-12-13,CL,,,,,,
2513,2019-12-16,CL,,,,,,
2514,2019-12-17,CL,19231.0,725710.0,706479.0,733441.0,827293.0,93852.0
2515,2019-12-18,CL,,,,,,
2516,2019-12-19,CL,,,,,,
2517,2019-12-20,CL,,,,,,
2518,2019-12-23,CL,,,,,,
2519,2019-12-24,CL,18748.0,675174.0,656426.0,745669.0,842967.0,97298.0
2520,2019-12-26,CL,,,,,,
2521,2019-12-27,CL,,,,,,
2522,2019-12-30,CL,,,,,,
2523,2019-12-31,CL,1305.0,687258.0,685953.0,768015.0,847911.0,79896.0
2524,2020-01-02,CL,,,,,,
2525,2020-01-03,CL,,,,,,
2526,2020-01-06,CL,,,,,,
2527,2020-01-07,CL,22862.0,730073.0,707211.0,772248.0,850835.0,78587.0
2528,2020-01-08,CL,,,,,,
2529,2020-01-09,CL,,,,,,
2530,2020-01-10,CL,,,,,,
2531,2020-01-13,CL,,,,,,
2532,2020-01-14,CL,34510.0,677349.0,642839.0,727552.0,823516.0,95964.0
2533,2020-01-15,CL,,,,,,
2534,2020-01-16,CL,,,,,,
2535,2020-01-17,CL,,,,,,
2536,2020-01-21,CL,35681.0,649982.0,614301.0,723496.0,816176.0,92680.0
2537,2020-01-22,CL,,,,,,
2538,2020-01-23,CL,,,,,,
2539,2020-01-24,CL,,,,,,
2540,2020-01-27,CL,,,,,,
2541,2020-01-28,CL,47358.0,666147.0,618789.0,670783.0,794073.0,123290.0
2542,2020-01-29,CL,,,,,,
2543,2020-01-30,CL,,,,,,
2544,2020-01-31,CL,,,,,,
2545,2020-02-03,CL,,,,,,
2546,2020-02-04,CL,39835.0,743039.0,703204.0,636796.0,796224.0,159428.0
2547,2020-02-05,CL,,,,,,
2548,2020-02-06,CL,,,,,,
2549,2020-02-07,CL,,,,,,
2550,2020-02-10,CL,,,,,,
2551,2020-02-11,CL,23610.0,748457.0,724847.0,636850.0,789424.0,152574.0
2552,2020-02-12,CL,,,,,,
2553,2020-02-13,CL,,,,,,
2554,2020-02-14,CL,,,,,,
2555,2020-02-18,CL,46828.0,702258.0,655430.0,616619.0,778570.0,161951.0
2556,2020-02-19,CL,,,,,,
2557,2020-02-20,CL,,,,,,
2558,2020-02-21,CL,,,,,,
2559,2020-02-24,CL,,,,,,
2560,2020-02-25,CL,21846.0,773246.0,751400.0,642216.0,768531.0,126315.0
2561,2020-02-26,CL,,,,,,
2562,2020-02-27,CL,,,,,,
2563,2020-02-28,CL,,,,,,
2564,2020-03-02,CL,,,,,,
2565,2020-03-03,CL,49909.0,790162.0,740253.0,586691.0,771569.0,184878.0
2566,2020-03-04,CL,,,,,,
2567,2020-03-05,CL,,,,,,
2568,2020-03-06,CL,,,,,,
2569,2020-03-09,CL,,,,,,
2570,2020-03-10,CL,60510.0,826118.0,765608.0,560000.0,763707.0,203707.0
2571,2020-03-11,CL,,,,,,
2572,2020-03-12,CL,,,,,,
2573,2020-03-13,CL,,,,,,
2574,2020-03-16,CL,,,,,,
2575,2020-03-17,CL,72332.0,893521.0,821189.0,604679.0,758668.0,153989.0
2576,2020-03-18,CL,,,,,,
2577,2020-03-19,CL,,,,,,
2578,2020-03-20,CL,,,,,,
2579,2020-03-23,CL,,,,,,
2580,2020-03-24,CL,68332.0,867515.0,799183.0,613677.0,748433.0,134756.0
2581,2020-03-25,CL,,,,,,
2582,2020-03-26,CL,,,,,,
2583,2020-03-27,CL,,,,,,
2584,2020-03-30,CL,,,,,,
2585,2020-03-31,CL,36578.0,930698.0,894120.0,613854.0,799409.0,185555.0
2586,2020-04-01,CL,,,,,,
2587,2020-04-02,CL,,,,,,
2588,2020-04-03,CL,,,,,,
2589,2020-04-06,CL,,,,,,
2590,2020-04-07,CL,47435.0,928969.0,881534.0,642162.0,814099.0,171937.0
2591,2020-04-08,CL,,,,,,
2592,2020-04-09,CL,,,,,,
2593,2020-04-13,CL,,,,,,
2594,2020-04-14,CL,-29797.0,861150.0,890947.0,678153.0,864919.0,186766.0
2595,2020-04-15,CL,,,,,,
2596,2020-04-16,CL,,,,,,
2597,2020-04-17,CL,,,,,,
2598,2020-04-20,CL,,,,,,
2599,2020-04-21,CL,-20749.0,840095.0,860844.0,759283.0,948185.0,188902.0
2600,2020-04-22,CL,,,,,,
2601,2020-04-23,CL,,,,,,
2602,2020-04-24,CL,,,,,,
2603,2020-04-27,CL,,,,,,
2604,2020-04-28,CL,-32411.0,831349.0,863760.0,752425.0,908349.0,155924.0
2605,2020-04-29,CL,,,,,,
2606,2020-04-30,CL,,,,,,
2607,2020-05-01,CL,,,,,,
2608,2020-05-04,CL,,,,,,
2609,2020-05-05,CL,-53068.0,818238.0,871306.0,689425.0,883011.0,193586.0
2610,2020-05-06,CL,,,,,,
2611,2020-05-07,CL,,,,,,
2612,2020-05-08,CL,,,,,,
2613,2020-05-11,CL,,,,,,
2614,2020-05-12,CL,-67867.0,846229.0,914096.0,691495.0,851967.0,160472.0
2615,2020-05-13,CL,,,,,,
2616,2020-05-14,CL,,,,,,
2617,2020-05-15,CL,,,,,,
2618,2020-05-18,CL,,,,,,
2619,2020-05-19,CL,-119382.0,697261.0,816643.0,702180.0,854299.0,152119.0
2620,2020-05-20,CL,,,,,,
2621,2020-05-21,CL,,,,,,
2622,2020-05-22,CL,,,,,,
2623,2020-05-26,CL,-146916.0,687050.0,833966.0,701538.0,864396.0,162858.0
2624,2020-05-27,CL,,,,,,
2625,2020-05-28,CL,,,,,,
2626,2020-05-29,CL,,,,,,
2627,2020-06-01,CL,,,,,,
2628,2020-06-02,CL,-176627.0,688406.0,865033.0,711853.0,879687.0,167834.0
2629,2020-06-03,CL,,,,,,
2630,2020-06-04,CL,,,,,,
2631,2020-06-05,CL,,,,,,
2632,2020-06-08,CL,,,,,,
2633,2020-06-09,CL,-181415.0,691324.0,872739.0,711874.0,878682.0,166808.0
2634,2020-06-10,CL,,,,,,
2635,2020-06-11,CL,,,,,,
2636,2020-06-12,CL,,,,,,
2637,2020-06-15,CL,,,,,,
2638,2020-06-16,CL,-157189.0,677771.0,834960.0,678871.0,838204.0,159333.0
2639,2020-06-17,CL,,,,,,
2640,2020-06-18,CL,,,,,,
2641,2020-06-19,CL,,,,,,
2642,2020-06-22,CL,,,,,,
2643,2020-06-23,CL,-145442.0,652580.0,798022.0,685388.0,833204.0,147816.0
2644,2020-06-24,CL,,,,,,
2645,2020-06-25,CL,,,,,,
2646,2020-06-26,CL,,,,,,
2647,2020-06-29,CL,,,,,,
2648,2020-06-30,CL,-125587.0,629457.0,755044.0,664065.0,827891.0,163826.0
2649,2020-07-01,CL,,,,,,
2650,2020-07-02,CL,,,,,,
2651,2020-07-06,CL,,,,,,
2652,2020-07-07,CL,-112284.0,628291.0,740575.0,650896.0,800404.0,149508.0
2653,2020-07-08,CL,,,,,,
2654,2020-07-09,CL,,,,,,
2655,2020-07-10,CL,,,,,,
2656,2020-07-13,CL,,,,,,
2657,2020-07-14,CL,-105715.0,644293.0,750008.0,665546.0,811757.0,146211.0
2658,2020-07-15,CL,,,,,,
2659,2020-07-16,CL,,,,,,
2660,2020-07-17,CL,,,,,,
2661,2020-07-20,CL,,,,,,
2662,2020-07-21,CL,-103772.0,590395.0,694167.0,661060.0,796184.0,135124.0
2663,2020-07-22,CL,,,,,,
2664,2020-07-23,CL,,,,,,
2665,2020-07-24,CL,,,,,,
2666,2020-07-27,CL,,,,,,
2667,2020-07-28,CL,-93828.0,614533.0,708361.0,645113.0,784109.0,138996.0
2668,2020-07-29,CL,,,,,,
2669,2020-07-30,CL,,,,,,
2670,2020-07-31,CL,,,,,,
2671,2020-08-03,CL,,,,,,
2672,2020-08-04,CL,-82000.0,605343.0,687343.0,654816.0,803443.0,148627.0
2673,2020-08-05,CL,,,,,,
2674,2020-08-06,CL,,,,,,
2675,2020-08-07,CL,,,,,,
2676,2020-08-10,CL,,,,,,
2677,2020-08-11,CL,-54331.0,630038.0,684369.0,634045.0,788337.0,154292.0
2678,2020-08-12,CL,,,,,,
2679,2020-08-13,CL,,,,,,
2680,2020-08-14,CL,,,,,,
2681,2020-08-17,CL,,,,,,
2682,2020-08-18,CL,-38447.0,632376.0,670823.0,619781.0,773643.0,153862.0
2683,2020-08-19,CL,,,,,,
2684,2020-08-20,CL,,,,,,
2685,2020-08-21,CL,,,,,,
2686,2020-08-24,CL,,,,,,
2687,2020-08-25,CL,-25453.0,627722.0,653175.0,600315.0,772264.0,171949.0
2688,2020-08-26,CL,,,,,,
2689,2020-08-27,CL,,,,,,
2690,2020-08-28,CL,,,,,,
2691,2020-08-31,CL,,,,,,
2692,2020-09-01,CL,-29210.0,618650.0,647860.0,599298.0,773173.0,173875.0
2693,2020-09-02,CL,,,,,,
2694,2020-09-03,CL,,,,,,
2695,2020-09-04,CL,,,,,,
2696,2020-09-08,CL,7077.0,636098.0,629021.0,556793.0,750556.0,193763.0
2697,2020-09-09,CL,,,,,,
2698,2020-09-10,CL,,,,,,
2699,2020-09-11,CL,,,,,,
2700,2020-09-14,CL,,,,,,
2701,2020-09-15,CL,-22271.0,650654.0,672925.0,586303.0,782698.0,196395.0
2702,2020-09-16,CL,,,,,,
2703,2020-09-17,CL,,,,,,
2704,2020-09-18,CL,,,,,,
2705,2020-09-21,CL,,,,,,
2706,2020-09-22,CL,-19997.0,615017.0,635014.0,592050.0,763623.0,171573.0
2707,2020-09-23,CL,,,,,,
2708,2020-09-24,CL,,,,,,
2709,2020-09-25,CL,,,,,,
2710,2020-09-28,CL,,,,,,
2711,2020-09-29,CL,-10774.0,637439.0,648213.0,576920.0,760371.0,183451.0
2712,2020-09-30,CL,,,,,,
2713,2020-10-01,CL,,,,,,
2714,2020-10-02,CL,,,,,,
2715,2020-10-05,CL,,,,,,
2716,2020-10-06,CL,-5458.0,665764.0,671222.0,573619.0,756007.0,182388.0
2717,2020-10-07,CL,,,,,,
2718,2020-10-08,CL,,,,,,
2719,2020-10-09,CL,,,,,,
2720,2020-10-12,CL,,,,,,
2721,2020-10-13,CL,5739.0,667395.0,661656.0,567344.0,743555.0,176211.0
2722,2020-10-14,CL,,,,,,
2723,2020-10-15,CL,,,,,,
2724,2020-10-16,CL,,,,,,
2725,2020-10-19,CL,,,,,,
2726,2020-10-20,CL,-21228.0,618770.0,639998.0,596410.0,764427.0,168017.0
2727,2020-10-21,CL,,,,,,
2728,2020-10-22,CL,,,,,,
2729,2020-10-23,CL,,,,,,
2730,2020-10-26,CL,,,,,,
2731,2020-10-27,CL,-12043.0,618511.0,630554.0,562227.0,750214.0,187987.0
2732,2020-10-28,CL,,,,,,
2733,2020-10-29,CL,,,,,,
2734,2020-10-30,CL,,,,,,
2735,2020-11-02,CL,,,,,,
2736,2020-11-03,CL,-11448.0,628027.0,639475.0,545420.0,734833.0,189413.0
2737,2020-11-04,CL,,,,,,
2738,2020-11-05,CL,,,,,,
2739,2020-11-06,CL,,,,,,
2740,2020-11-09,CL,,,,,,
2741,2020-11-10,CL,-4910.0,648685.0,653595.0,560609.0,722915.0,162306.0
2742,2020-11-11,CL,,,,,,
2743,2020-11-12,CL,,,,,,
2744,2020-11-13,CL,,,,,,
2745,2020-11-16,CL,,,,,,
2746,2020-11-17,CL,-169.0,615463.0,615632.0,564863.0,730746.0,165883.0
2747,2020-11-18,CL,,,,,,
2748,2020-11-19,CL,,,,,,
2749,2020-11-20,CL,,,,,,
2750,2020-11-23,CL,,,,,,
2751,2020-11-24,CL,-11769.0,606181.0,617950.0,594339.0,757137.0,162798.0
2752,2020-11-25,CL,,,,,,
2753,2020-11-27,CL,,,,,,
2754,2020-11-30,CL,,,,,,
2755,2020-12-01,CL,-8757.0,625250.0,634007.0,594002.0,764274.0,170272.0
2756,2020-12-02,CL,,,,,,
2757,2020-12-03,CL,,,,,,
2758,2020-12-04,CL,,,,,,
2759,2020-12-07,CL,,,,,,
2760,2020-12-08,CL,2973.0,669131.0,666158.0,587049.0,751590.0,164541.0
2761,2020-12-09,CL,,,,,,
2762,2020-12-10,CL,,,,,,
2763,2020-12-11,CL,,,,,,
2764,2020-12-14,CL,,,,,,
2765,2020-12-15,CL,28910.0,718452.0,689542.0,583806.0,740282.0,156476.0
2766,2020-12-16,CL,,,,,,
2767,2020-12-17,CL,,,,,,
2768,2020-12-18,CL,,,,,,
2769,2020-12-21,CL,,,,,,
2770,2020-12-22,CL,39241.0,686984.0,647743.0,587656.0,753004.0,165348.0
2771,2020-12-23,CL,,,,,,
2772,2020-12-24,CL,,,,,,
2773,2020-12-28,CL,,,,,,
2774,2020-12-29,CL,31972.0,684895.0,652923.0,578705.0,747488.0,168783.0
2775,2020-12-30,CL,,,,,,
2776,2020-12-31,CL,,,,,,
2777,2021-01-04,CL,,,,,,
2778,2021-01-05,CL,42814.0,704390.0,661576.0,581674.0,774145.0,192471.0
2779,2021-01-06,CL,,,,,,
2780,2021-01-07,CL,,,,,,
2781,2021-01-08,CL,,,,,,
2782,2021-01-11,CL,,,,,,
2783,2021-01-12,CL,50140.0,756185.0,706045.0,597526.0,784169.0,186643.0
2784,2021-01-13,CL,,,,,,
2785,2021-01-14,CL,,,,,,
2786,2021-01-15,CL,,,,,,
2787,2021-01-19,CL,37662.0,716810.0,679148.0,595455.0,765788.0,170333.0
2788,2021-01-20,CL,,,,,,
2789,2021-01-21,CL,,,,,,
2790,2021-01-22,CL,,,,,,
2791,2021-01-25,CL,,,,,,
2792,2021-01-26,CL,33998.0,758870.0,724872.0,584783.0,778515.0,193732.0
2793,2021-01-27,CL,,,,,,
2794,2021-01-28,CL,,,,,,
2795,2021-01-29,CL,,,,,,
2796,2021-02-01,CL,,,,,,
2797,2021-02-02,CL,29983.0,834458.0,804475.0,578775.0,774569.0,195794.0
2798,2021-02-03,CL,,,,,,
2799,2021-02-04,CL,,,,,,
2800,2021-02-05,CL,,,,,,
2801,2021-02-08,CL,,,,,,
2802,2021-02-09,CL,30287.0,884988.0,854701.0,603794.0,791917.0,188123.0
2803,2021-02-10,CL,,,,,,
2804,2021-02-11,CL,,,,,,
2805,2021-02-12,CL,,,,,,
2806,2021-02-16,CL,31086.0,915452.0,884366.0,614347.0,793253.0,178906.0
2807,2021-02-17,CL,,,,,,
2808,2021-02-18,CL,,,,,,
2809,2021-02-19,CL,,,,,,
2810,2021-02-22,CL,,,,,,
2811,2021-02-23,CL,30069.0,904820.0,874751.0,612038.0,789480.0,177442.0
2812,2021-02-24,CL,,,,,,
2813,2021-02-25,CL,,,,,,
2814,2021-02-26,CL,,,,,,
2815,2021-03-01,CL,,,,,,
2816,2021-03-02,CL,33612.0,907341.0,873729.0,600394.0,777211.0,176817.0
2817,2021-03-03,CL,,,,,,
2818,2021-03-04,CL,,,,,,
2819,2021-03-05,CL,,,,,,
2820,2021-03-08,CL,,,,,,
2821,2021-03-09,CL,38934.0,915588.0,876654.0,626222.0,792522.0,166300.0
2822,2021-03-10,CL,,,,,,
2823,2021-03-11,CL,,,,,,
2824,2021-03-12,CL,,,,,,
2825,2021-03-15,CL,,,,,,
2826,2021-03-16,CL,35189.0,935157.0,899968.0,624892.0,789083.0,164191.0
2827,2021-03-17,CL,,,,,,
2828,2021-03-18,CL,,,,,,
2829,2021-03-19,CL,,,,,,
2830,2021-03-22,CL,,,,,,
2831,2021-03-23,CL,13143.0,852395.0,839252.0,629398.0,788636.0,159238.0
2832,2021-03-24,CL,,,,,,
2833,2021-03-25,CL,,,,,,
2834,2021-03-26,CL,,,,,,
2835,2021-03-29,CL,,,,,,
2836,2021-03-30,CL,26405.0,854174.0,827769.0,619991.0,776182.0,156191.0
2837,2021-03-31,CL,,,,,,
2838,2021-04-01,CL,,,,,,
2839,2021-04-02,CL,,,,,,
2840,2021-04-05,CL,,,,,,
2841,2021-04-06,CL,20691.0,867899.0,847208.0,601806.0,756820.0,155014.0
2842,2021-04-07,CL,,,,,,
2843,2021-04-08,CL,,,,,,
2844,2021-04-09,CL,,,,,,
2845,2021-04-12,CL,,,,,,
2846,2021-04-13,CL,28184.0,902696.0,874512.0,584148.0,744299.0,160151.0
2847,2021-04-14,CL,,,,,,
2848,2021-04-15,CL,,,,,,
2849,2021-04-16,CL,,,,,,
2850,2021-04-19,CL,,,,,,
2851,2021-04-20,CL,22696.0,936926.0,914230.0,589499.0,754440.0,164941.0
2852,2021-04-21,CL,,,,,,
2853,2021-04-22,CL,,,,,,
2854,2021-04-23,CL,,,,,,
2855,2021-04-26,CL,,,,,,
2856,2021-04-27,CL,2065.0,940327.0,938262.0,593055.0,750721.0,157666.0
2857,2021-04-28,CL,,,,,,
2858,2021-04-29,CL,,,,,,
2859,2021-04-30,CL,,,,,,
2860,2021-05-03,CL,,,,,,
2861,2021-05-04,CL,-7553.0,935292.0,942845.0,604502.0,758555.0,154053.0
2862,2021-05-05,CL,,,,,,
2863,2021-05-06,CL,,,,,,
2864,2021-05-07,CL,,,,,,
2865,2021-05-10,CL,,,,,,
2866,2021-05-11,CL,-2164.0,949587.0,951751.0,590162.0,750050.0,159888.0
2867,2021-05-12,CL,,,,,,
2868,2021-05-13,CL,,,,,,
2869,2021-05-14,CL,,,,,,
2870,2021-05-17,CL,,,,,,
2871,2021-05-18,CL,27591.0,961046.0,933455.0,561082.0,717254.0,156172.0
2872,2021-05-19,CL,,,,,,
2873,2021-05-20,CL,,,,,,
2874,2021-05-21,CL,,,,,,
2875,2021-05-24,CL,,,,,,
2876,2021-05-25,CL,12681.0,924452.0,911771.0,567613.0,726285.0,158672.0
2877,2021-05-26,CL,,,,,,
2878,2021-05-27,CL,,,,,,
2879,2021-05-28,CL,,,,,,
2880,2021-06-01,CL,271.0,950468.0,950197.0,581396.0,738631.0,157235.0
2881,2021-06-02,CL,,,,,,
2882,2021-06-03,CL,,,,,,
2883,2021-06-04,CL,,,,,,
2884,2021-06-07,CL,,,,,,
2885,2021-06-08,CL,-328.0,958550.0,958878.0,603766.0,752666.0,148900.0
2886,2021-06-09,CL,,,,,,
2887,2021-06-10,CL,,,,,,
2888,2021-06-11,CL,,,,,,
2889,2021-06-14,CL,,,,,,
2890,2021-06-15,CL,-4393.0,966947.0,971340.0,624789.0,754218.0,129429.0
2891,2021-06-16,CL,,,,,,
2892,2021-06-17,CL,,,,,,
2893,2021-06-18,CL,,,,,,
2894,2021-06-21,CL,,,,,,
2895,2021-06-22,CL,-5649.0,869851.0,875500.0,622218.0,753374.0,131156.0
2896,2021-06-23,CL,,,,,,
2897,2021-06-24,CL,,,,,,
2898,2021-06-25,CL,,,,,,
2899,2021-06-28,CL,,,,,,
2900,2021-06-29,CL,-12297.0,905917.0,918214.0,621134.0,749573.0,128439.0
2901,2021-06-30,CL,,,,,,
2902,2021-07-01,CL,,,,,,
2903,2021-07-02,CL,,,,,,
2904,2021-07-06,CL,21535.0,958657.0,937122.0,581463.0,718707.0,137244.0
2905,2021-07-07,CL,,,,,,
2906,2021-07-08,CL,,,,,,
2907,2021-07-09,CL,,,,,,
2908,2021-07-12,CL,,,,,,
2909,2021-07-13,CL,34579.0,961193.0,926614.0,586515.0,721018.0,134503.0
2910,2021-07-14,CL,,,,,,
2911,2021-07-15,CL,,,,,,
2912,2021-07-16,CL,,,,,,
2913,2021-07-19,CL,,,,,,
2914,2021-07-20,CL,81328.0,884093.0,802765.0,516859.0,667460.0,150601.0
2915,2021-07-21,CL,,,,,,
2916,2021-07-22,CL,,,,,,
2917,2021-07-23,CL,,,,,,
2918,2021-07-26,CL,,,,,,
2919,2021-07-27,CL,91425.0,967987.0,876562.0,518079.0,674837.0,156758.0
2920,2021-07-28,CL,,,,,,
2921,2021-07-29,CL,,,,,,
2922,2021-07-30,CL,,,,,,
2923,2021-08-02,CL,,,,,,
2924,2021-08-03,CL,95631.0,961734.0,866103.0,504930.0,654478.0,149548.0
2925,2021-08-04,CL,,,,,,
2926,2021-08-05,CL,,,,,,
2927,2021-08-06,CL,,,,,,
2928,2021-08-09,CL,,,,,,
2929,2021-08-10,CL,129172.0,927090.0,797918.0,460876.0,623646.0,162770.0
2930,2021-08-11,CL,,,,,,
2931,2021-08-12,CL,,,,,,
2932,2021-08-13,CL,,,,,,
2933,2021-08-16,CL,,,,,,
2934,2021-08-17,CL,139116.0,881601.0,742485.0,449353.0,609787.0,160434.0
2935,2021-08-18,CL,,,,,,
2936,2021-08-19,CL,,,,,,
2937,2021-08-20,CL,,,,,,
2938,2021-08-23,CL,,,,,,
2939,2021-08-24,CL,129210.0,821732.0,692522.0,449116.0,609903.0,160787.0
2940,2021-08-25,CL,,,,,,
2941,2021-08-26,CL,,,,,,
2942,2021-08-27,CL,,,,,,
2943,2021-08-30,CL,,,,,,
2944,2021-08-31,CL,127332.0,844729.0,717397.0,434148.0,595445.0,161297.0
2945,2021-09-01,CL,,,,,,
2946,2021-09-02,CL,,,,,,
2947,2021-09-03,CL,,,,,,
2948,2021-09-07,CL,132499.0,871904.0,739405.0,431963.0,581788.0,149825.0
2949,2021-09-08,CL,,,,,,
2950,2021-09-09,CL,,,,,,
2951,2021-09-10,CL,,,,,,
2952,2021-09-13,CL,,,,,,
2953,2021-09-14,CL,120473.0,877822.0,757349.0,456291.0,598950.0,142659.0
2954,2021-09-15,CL,,,,,,
2955,2021-09-16,CL,,,,,,
2956,2021-09-17,CL,,,,,,
2957,2021-09-20,CL,,,,,,
2958,2021-09-21,CL,120715.0,830854.0,710139.0,461940.0,602326.0,140386.0
2959,2021-09-22,CL,,,,,,
2960,2021-09-23,CL,,,,,,
2961,2021-09-24,CL,,,,,,
2962,2021-09-27,CL,,,,,,
2963,2021-09-28,CL,106351.0,869044.0,762693.0,484180.0,633773.0,149593.0
2964,2021-09-29,CL,,,,,,
2965,2021-09-30,CL,,,,,,
2966,2021-10-01,CL,,,,,,
2967,2021-10-04,CL,,,,,,
2968,2021-10-05,CL,120976.0,885444.0,764468.0,487960.0,640215.0,152255.0
2969,2021-10-06,CL,,,,,,
2970,2021-10-07,CL,,,,,,
2971,2021-10-08,CL,,,,,,
2972,2021-10-11,CL,,,,,,
2973,2021-10-12,CL,106866.0,879632.0,772766.0,505664.0,650779.0,145115.0
2974,2021-10-13,CL,,,,,,
2975,2021-10-14,CL,,,,,,
2976,2021-10-15,CL,,,,,,
2977,2021-10-18,CL,,,,,,
2978,2021-10-19,CL,91175.0,845454.0,754279.0,535702.0,671093.0,135391.0
2979,2021-10-20,CL,,,,,,
2980,2021-10-21,CL,,,,,,
2981,2021-10-22,CL,,,,,,
2982,2021-10-25,CL,,,,,,
2983,2021-10-26,CL,74623.0,828275.0,753652.0,529656.0,659880.0,130224.0
2984,2021-10-27,CL,,,,,,
2985,2021-10-28,CL,,,,,,
2986,2021-10-29,CL,,,,,,
2987,2021-11-01,CL,,,,,,
2988,2021-11-02,CL,90606.0,842394.0,751788.0,512969.0,645692.0,132723.0
2989,2021-11-03,CL,,,,,,
2990,2021-11-04,CL,,,,,,
2991,2021-11-05,CL,,,,,,
2992,2021-11-08,CL,,,,,,
2993,2021-11-09,CL,82978.0,835433.0,752455.0,529987.0,652229.0,122242.0
2994,2021-11-10,CL,,,,,,
2995,2021-11-11,CL,,,,,,
2996,2021-11-12,CL,,,,,,
2997,2021-11-15,CL,,,,,,
2998,2021-11-16,CL,92531.0,775383.0,682852.0,497758.0,613695.0,115937.0
2999,2021-11-17,CL,,,,,,
3000,2021-11-18,CL,,,,,,
3001,2021-11-19,CL,,,,,,
3002,2021-11-22,CL,,,,,,
3003,2021-11-23,CL,83651.0,766186.0,682535.0,489687.0,618605.0,128918.0
3004,2021-11-24,CL,,,,,,
3005,2021-11-26,CL,,,,,,
3006,2021-11-29,CL,,,,,,
3007,2021-11-30,CL,97307.0,757170.0,659863.0,462021.0,605279.0,143258.0
3008,2021-12-01,CL,,,,,,
3009,2021-12-02,CL,,,,,,
3010,2021-12-03,CL,,,,,,
3011,2021-12-06,CL,,,,,,
3012,2021-12-07,CL,110132.0,780823.0,670691.0,450579.0,586916.0,136337.0
3013,2021-12-08,CL,,,,,,
3014,2021-12-09,CL,,,,,,
3015,2021-12-10,CL,,,,,,
3016,2021-12-13,CL,,,,,,
3017,2021-12-14,CL,118790.0,802223.0,683433.0,438034.0,579746.0,141712.0
3018,2021-12-15,CL,,,,,,
3019,2021-12-16,CL,,,,,,
3020,2021-12-17,CL,,,,,,
3021,2021-12-20,CL,,,,,,
3022,2021-12-21,CL,115570.0,788047.0,672477.0,439980.0,572218.0,132238.0
3023,2021-12-22,CL,,,,,,
3024,2021-12-23,CL,,,,,,
3025,2021-12-27,CL,,,,,,
3026,2021-12-28,CL,111116.0,763016.0,651900.0,444451.0,568618.0,124167.0
3027,2021-12-29,CL,,,,,,
3028,2021-12-30,CL,,,,,,
3029,2021-12-31,CL,,,,,,
3030,2022-01-03,CL,,,,,,
3031,2022-01-04,CL,111855.0,783709.0,671854.0,436526.0,560592.0,124066.0
3032,2022-01-05,CL,,,,,,
3033,2022-01-06,CL,,,,,,
3034,2022-01-07,CL,,,,,,
3035,2022-01-10,CL,,,,,,
3036,2022-01-11,CL,135918.0,861708.0,725790.0,451686.0,580025.0,128339.0
3037,2022-01-12,CL,,,,,,
3038,2022-01-13,CL,,,,,,
3039,2022-01-14,CL,,,,,,
3040,2022-01-18,CL,140291.0,917679.0,777388.0,471204.0,601517.0,130313.0
3041,2022-01-19,CL,,,,,,
3042,2022-01-20,CL,,,,,,
3043,2022-01-21,CL,,,,,,
3044,2022-01-24,CL,,,,,,
3045,2022-01-25,CL,148135.0,907463.0,759328.0,451396.0,586923.0,135527.0
3046,2022-01-26,CL,,,,,,
3047,2022-01-27,CL,,,,,,
3048,2022-01-28,CL,,,,,,
3049,2022-01-31,CL,,,,,,
3050,2022-02-01,CL,150209.0,871519.0,721310.0,445758.0,573847.0,128089.0
3051,2022-02-02,CL,,,,,,
3052,2022-02-03,CL,,,,,,
3053,2022-02-04,CL,,,,,,
3054,2022-02-07,CL,,,,,,
3055,2022-02-08,CL,157383.0,938274.0,780891.0,446469.0,582680.0,136211.0
3056,2022-02-09,CL,,,,,,
3057,2022-02-10,CL,,,,,,
3058,2022-02-11,CL,,,,,,
3059,2022-02-14,CL,,,,,,
3060,2022-02-15,CL,182264.0,952884.0,770620.0,422198.0,556158.0,133960.0
3061,2022-02-16,CL,,,,,,
3062,2022-02-17,CL,,,,,,
3063,2022-02-18,CL,,,,,,
3064,2022-02-22,CL,192446.0,916823.0,724377.0,402520.0,539611.0,137091.0
3065,2022-02-23,CL,,,,,,
3066,2022-02-24,CL,,,,,,
3067,2022-02-25,CL,,,,,,
3068,2022-02-28,CL,,,,,,
3069,2022-03-01,CL,192881.0,908934.0,716053.0,435090.0,564538.0,129448.0
3070,2022-03-02,CL,,,,,,
3071,2022-03-03,CL,,,,,,
3072,2022-03-04,CL,,,,,,
3073,2022-03-07,CL,,,,,,
3074,2022-03-08,CL,200071.0,908967.0,708896.0,431805.0,560237.0,128432.0
3075,2022-03-09,CL,,,,,,
3076,2022-03-10,CL,,,,,,
